,stats_id,weapon,initiated,strip_location,body_location,created_date
72,CelebratedSilentAmericanbulldog,foil,fotl,fotr_half,torso,1615309091
73,SmugEmbarrassedCoqui,epee,fotr,fotl_half,torso,1615465350
74,TiredWarmFattaileddunnart,epee,fotr,fotl_warning_box,torso,1615465396
75,AnxiousFlatJay,foil,fotl,fotr_half,torso,1615467679
76,BlandGorgeousBluet,epee,fotl,fotl_half,hand,1615469887
77,BlankDearGreatargus,foil,fotl,middle,torso,1615471095
78,AgedSinfulBlackpanther,epee,,fotl_warning_box,hand,1615485099
79,DearestPinkIbex,epee,fotl,middle,torso,1615485176
80,FlakyBlueDowitcher,epee,fotl,fotr_half,front_arm,1615497525
81,AnxiousFlatJay,foil,fotl,fotr_half,torso,1615502315
82,UnripeCalculatingInchworm,foil,,fotl_warning_box,hand,1615502434
83,PertinentThatBrontosaurus,epee,neither,fotr_warning_box,torso,1615520163
84,LargeMagnificentGuineafowl,sabre,fotl,fotr_half,head,1615520255
85,BadBestFowl,foil,fotl,fotr_warning_box,torso,1615520299
86,UnrulyFrailDegus,epee,fotl,fotr_warning_box,front_arm,1615520384
87,FarawayDistantArctichare,epee,fotr,fotr_half,front_arm,1615520466
88,TenderElatedFunnelweaverspider,sabre,fotr,fotl_half,torso,1615520551
89,HelplessSameHeron,foil,fotr,middle,torso,1615520697
90,DemandingGreatIzuthrush,epee,fotr,middle,torso,1615538574
91,SmugHeartyAmericanavocet,epee,fotl,fotr_half,torso,1615567089
92,FoolishCluelessLeafbird,epee,fotl,fotr_half,torso,1616080446
93,AntiqueFocusedAustraliancattledog,epee,fotl,fotl_half,torso,1616117478
94,BabyishFluffyAffenpinscher,foil,fotr,middle,torso,1616117511
95,VigorousDapperGartersnake,epee,neither,middle,torso,1616117547
96,DownrightTemptingHeron,epee,fotl,middle,front_arm,1616561844
97,PinkHomelyDogfish,epee,fotl,middle,torso,1616561884
98,BlandGorgeousBluet,epee,fotl,middle,front_arm,1616562061
99,WeirdGoodGiraffe,epee,fotl,middle,front_arm,1616562238
0,BrokenViciousAlbacoretuna,epee,fotr,middle,hand,1616562310
1,InsidiousDeliriousCirriped,epee,fotr,fotl_half,torso,1616562635
2,SmugHeartyAmericanavocet,epee,fotl,fotr_half,torso,1616611852
3,BonyImaginaryKawala,foil,fotl,fotl_half,torso,1616683112
4,WellinformedMediumAnglerfish,epee,fotl,middle,torso,1616705150
5,IllfatedPreciousEastsiberianlaika,epee,fotr,fotr_half,front_leg,1616705181
6,PointlessIllinformedChameleon,epee,fotr,fotl_half,torso,1616768421
7,FixedTartGroundhog,epee,fotr,fotl_half,foot,1616768489
8,EnchantingCommonArchaeopteryx,sabre,fotr,fotl_half,front_arm,1617062303
9,GloriousFirstHorseshoebat,foil,fotr,middle,torso,1617392959
10,BelovedVagueIcelandichorse,epee,fotl,fotr_half,torso,1617462113
11,ShamefulScientificDarklingbeetle,sabre,neither,middle,torso,1617540822
12,EachWideeyedKinkajou,epee,fotr,fotl_half,front_arm,1617633433
13,SnappyTenseAtlanticridleyturtle,foil,fotr,middle,torso,1617641889
14,FeminineOldfashionedCornsnake,sabre,fotl,fotl_warning_box,hand,1617857475
15,BlackCanineGiraffe,sabre,,fotl_warning_box,head,1618214934
16,MajesticGaseousGiantschnauzer,epee,fotr,fotr_half,torso,1618243736
17,EuphoricUniqueDiscus,epee,fotl,middle,torso,1618325589
18,NeedyFrighteningEkaltadeta,epee,fotl,fotr_half,front_arm,1618593323
19,FrigidFirmAnteater,foil,fotl,fotr_half,torso,1618665953
20,AdolescentLameGerenuk,foil,fotl,middle,torso,1618770761
21,WiltedPlumpKoodoo,epee,fotr,fotr_half,back_leg,1618814195
22,EminentRaggedIchthyostega,foil,fotr,middle,torso,1618861231
23,WarmLimpingArkshell,epee,fotl,fotr_half,front_arm,1619187663
24,ReadyGoodBoutu,sabre,fotr,middle,torso,1619449521
25,BlackCanineGiraffe,sabre,fotr,middle,head,1619763394
26,NewDisgustingAmericanquarterhorse,epee,fotr,fotr_half,torso,1619763523
27,SlowDefenselessAmericanrobin,foil,,middle,torso,1619797968
28,ExcellentVigilantDuck,foil,fotl,fotr_half,torso,1619824681
29,HandyHardtofindBlacklab,sabre,fotl,fotr_half,hand,1619863394
30,PotableLinedCurlew,epee,fotr,fotl_warning_box,torso,1619877977
31,TangibleComposedBlueshark,epee,fotl,middle,torso,1620047919
32,VastColdBonobo,epee,fotr,fotl_half,front_leg,1620124095
33,HospitableSparseApisdorsatalaboriosa,epee,fotr,fotl_half,torso,1620124143
34,NaughtyUnlawfulBluebird,foil,fotr,fotr_half,torso,1620136964
35,CapitalCarefulBilby,epee,fotr,fotr_half,head,1620144129
36,TidyGreatInexpectatumpleco,sabre,fotr,fotl_half,front_arm,1620144262
37,VastColdBonobo,epee,fotr,fotl_half,front_leg,1620154616
38,VastColdBonobo,epee,fotr,fotl_half,front_leg,1620155302
39,VastColdBonobo,epee,fotr,fotl_half,hand,1620155833
40,MeagerForcefulGhostshrimp,epee,fotl,middle,torso,1620224577
41,GloomyImaginativeChicken,epee,fotl,middle,front_arm,1620237158
42,SmartKindlyCrow,sabre,fotr,fotl_half,front_arm,1620278550
43,WhirlwindWellmadeBengaltiger,epee,fotr,fotr_half,torso,1620278615
44,BronzeComfortableHorsefly,epee,fotr,fotl_half,torso,1620307268
45,JadedHatefulGoldenmantledgroundsquirrel,epee,fotr,fotl_half,torso,1620399027
46,UnfitNastyIndochinesetiger,epee,fotr,fotl_half,front_arm,1620663669
47,BreakableNaughtyBug,epee,fotr,fotl_warning_box,torso,1620663745
48,UnfitNastyIndochinesetiger,epee,fotr,fotl_half,front_arm,1620757275
49,UnderstatedEsteemedAmoeba,epee,fotr,middle,front_leg,1620757344
50,EmbarrassedGleefulAlaskanmalamute,sabre,fotl,fotr_half,head,1620757402
51,OptimalTameBabirusa,foil,fotl,fotr_warning_box,torso,1620757434
52,FirsthandPointlessBarasingha,epee,fotr,middle,torso,1620787037
53,UnnaturalDeepCoqui,epee,fotl,fotl_warning_box,torso,1620837053
54,SomberQuarterlyIndianglassfish,epee,fotl,fotr_warning_box,torso,1620856236
55,BlackCanineGiraffe,sabre,fotr,middle,torso,1620856455
56,InexperiencedAgedAzurevase,foil,fotl,fotr_half,torso,1620864849
57,FrankFancyBlackrussianterrier,foil,fotl,fotl_warning_box,torso,1621002710
58,ForkedFearlessHummingbird,sabre,fotr,fotl_warning_box,torso,1621026252
59,FrightenedBlindGeese,foil,fotl,fotr_half,torso,1621086058
60,GregariousSimplisticGavial,epee,fotr,fotr_half,torso,1621258513
61,PitifulSmoothAntipodesgreenparakeet,epee,fotl,fotl_warning_box,hand,1621268415
62,PitifulSmoothAntipodesgreenparakeet,epee,fotl,fotr_half,torso,1621269700
63,ComposedForsakenClam,epee,fotl,fotl_half,front_arm,1621270329
64,JollyMajorCockatiel,epee,fotr,middle,front_arm,1621270628
65,EagerForkedFairyfly,epee,fotl,middle,front_arm,1621355365
66,CoarseAggressiveBoilweevil,foil,fotr,middle,,1621365085
67,UnfinishedGlisteningGeese,foil,fotr,fotl_half,,1621365916
68,EnlightenedHideousAmethystgemclam,foil,fotr,fotr_half,,1621366101
69,UntriedGracefulHoneybee,foil,fotl,middle,,1621367269
70,WildHopefulIndianpalmsquirrel,foil,fotr,fotl_half,,1621367367
71,InformalGraciousChinesecrocodilelizard,foil,fotr,middle,,1621367413
72,CourteousFarawayGermanshepherd,foil,fotr,fotl_half,,1621367593
73,AllBeautifulAssassinbug,foil,fotl,fotr_half,,1621367890
74,SoreThickCowrie,foil,fotr,fotl_half,,1621368119
75,ArtisticClutteredIlsamochadegu,foil,fotl,fotr_half,,1621374129
76,AnxiousFlatJay,foil,fotl,fotr_half,,1621377839
77,ConsciousOccasionalCleanerwrasse,foil,fotl,middle,,1621378028
78,InsistentImprobableArcticseal,foil,fotr,fotl_half,,1621378241
79,ScratchyEnlightenedGaur,foil,fotl,fotr_half,,1621413845
80,VillainousSarcasticCricket,foil,fotr,middle,,1621414741
81,GoodnaturedRevolvingHairstreakbutterfly,foil,fotr,fotr_half,,1621416777
82,DefensiveTediousGermanshepherd,foil,fotr,fotl_half,,1621423015
83,UnconsciousRemarkableGerbil,foil,fotr,fotr_half,,1621428118
84,EnchantingSlipperyGreathornedowl,foil,fotr,fotl_half,,1621429948
85,FixedScientificCapeghostfrog,foil,fotl,fotr_half,,1621430704
86,FearfulLawfulAuk,foil,fotr,fotl_half,torso,1621529042
87,MarriedIncredibleDugong,foil,fotr,fotr_half,torso,1621542065
88,AnyVelvetyIvorybackedwoodswallow,epee,fotl,fotl_warning_box,torso,1621542098
89,ShrillUnfortunateIvorybackedwoodswallow,foil,fotr,middle,torso,1621542121
90,AdorableMellowBluetickcoonhound,sabre,fotr,middle,head,1621542147
91,OffensiveWeepyAnemone,foil,fotl,fotl_half,,1621546082
92,BetterDentalHamster,foil,fotl,middle,,1621589151
93,CompassionatePortlyAlaskankleekai,foil,fotr,fotl_half,,1621590819
94,WeepyLazyBigmouthbass,foil,fotr,middle,,1621594749
95,CraftyGreedyGrub,foil,fotl,fotl_warning_box,,1621600973
96,AjarEasygoingIberianbarbel,foil,,,,1621601231
97,SadForthrightFinnishspitz,foil,fotr,middle,,1621602703
98,AshamedUnawareGalapagosalbatross,foil,fotl,fotr_half,,1621602885
99,NeedySelfassuredAsiaticgreaterfreshwaterclam,foil,fotr,middle,,1621603985
0,FortunateIncomparableFishingcat,foil,fotl,fotr_half,,1621605239
1,KindEnchantingKid,foil,fotl,middle,,1621605679
2,CluelessFabulousHorsechestnutleafminer,foil,neither,,,1621605742
3,HomelySmoothAmphibian,foil,fotr,fotr_half,,1621607608
4,FeistyCompleteBeardedcollie,foil,neither,middle,,1621608024
5,ViciousVeneratedAsianpiedstarling,foil,fotl,fotr_half,,1621612295
6,HonestDismalGeese,foil,fotr,fotl_half,,1621612655
7,RipeSnarlingAnemonecrab,foil,neither,middle,,1621613484
8,CrazyPeacefulFallowdeer,foil,fotr,middle,,1621613592
9,CleverRevolvingKissingbug,foil,fotl,middle,,1621613787
10,MedicalKlutzyGrizzlybear,foil,,,,1621614691
11,HandmadeConstantErin,foil,fotl,fotr_warning_box,,1621615000
12,HelplessCarefreeHamadryas,foil,fotl,fotr_half,,1621615302
13,DirectFlawlessIndigowingedparrot,foil,fotr,fotl_half,,1621615590
14,UnsightlyGrippingApe,foil,fotr,middle,,1621616352
15,BewitchedForsakenAlaskankleekai,foil,fotl,fotr_half,,1621616624
16,SaltyFrigidFlyinglemur,foil,fotl,middle,,1621616889
17,DesertedSoreDevilfish,foil,fotl,middle,,1621617181
18,AdmirableMediumEwe,foil,fotr,fotl_half,,1621617292
19,SadWholeAltiplanochinchillamouse,foil,fotl,middle,,1621617515
20,GorgeousPaleEmeraldtreeskink,foil,fotl,fotl_half,,1621618698
21,ClassicHospitableAlbino,foil,,,,1621619218
22,IdioticDimpledLhasaapso,foil,fotr,fotl_half,,1621619250
23,ConsiderateAptAnemoneshrimp,foil,fotr,middle,,1621619269
24,FortunateSingleButterfly,foil,fotl,fotr_warning_box,,1621620113
25,AmbitiousPlushHydatidtapeworm,foil,neither,middle,,1621620811
26,AgonizingUniqueCaribou,foil,neither,fotl_half,,1621621124
27,WelltodoBriefAmericantoad,foil,fotl,fotr_half,,1621621624
28,FragrantBetterBuck,foil,neither,,,1621622086
29,CalmMediumFossa,foil,fotl,middle,,1621622187
30,UnsightlyOrangeAnnelid,foil,fotr,middle,,1621622640
31,AshamedUnfinishedCow,foil,fotr,fotl_warning_box,,1621623009
32,AggressiveYearlyGentoopenguin,foil,fotl,fotl_half,,1621623047
33,AncientTestyIndigobunting,foil,fotl,middle,,1621623167
34,QuestionableUnfitAnkole,foil,fotl,fotr_half,,1621623577
35,GrossFlusteredHarpseal,foil,fotr,fotl_warning_box,,1621623830
36,CloudyDefinitiveIslandcanary,foil,fotl,fotr_half,,1621624144
37,FreshGlamorousHoopoe,foil,fotl,fotr_half,,1621624399
38,VengefulMildCormorant,foil,fotl,fotr_half,,1621624459
39,AcclaimedSpanishCanvasback,foil,fotl,fotl_half,,1621624561
40,AbandonedBigheartedAmericancicada,foil,fotr,middle,,1621624625
41,VeneratedBigheartedAmericancrow,foil,fotl,fotr_warning_box,,1621624668
42,OblongInformalHarrier,foil,neither,middle,,1621624833
43,PeacefulGargantuanCalf,foil,neither,fotr_half,,1621625026
44,CompetentEnlightenedAardwolf,foil,fotl,fotr_half,,1621625261
45,QueasyMiserableDobermanpinscher,foil,,,,1621625877
46,GlumSpottedAmericangoldfinch,foil,fotl,middle,,1621626187
47,GrimyAnguishedIchidna,foil,fotr,middle,,1621626490
48,RingedTatteredGreatdane,foil,fotl,fotr_half,,1621626840
49,DeafeningBraveIbisbill,foil,fotr,fotl_warning_box,,1621626947
50,ClearPleasedAfricanhornbill,foil,fotr,fotl_half,,1621627136
51,TenderEdibleCorydorascatfish,foil,fotr,middle,,1621627289
52,AdorableFlusteredAcaciarat,foil,fotl,middle,,1621627403
53,PowerfulDownrightAgama,foil,fotr,fotl_half,,1621627502
54,AbandonedOblongIcterinewarbler,foil,fotl,fotr_warning_box,,1621627850
55,LastMetallicArmyworm,foil,fotl,middle,,1621628216
56,LastMetallicArmyworm,foil,fotr,middle,,1621628217
57,WastefulOccasionalKillifish,foil,fotr,fotl_half,,1621629137
58,WastefulOccasionalKillifish,foil,fotr,fotl_half,,1621629137
59,WastefulOccasionalKillifish,foil,fotr,fotl_half,,1621629138
60,RashMintyEnglishpointer,foil,fotl,fotl_warning_box,,1621629849
61,UnlawfulFaroffAnnashummingbird,foil,fotr,fotl_half,,1621630410
62,LiveSoulfulAsiaticgreaterfreshwaterclam,foil,,,,1621630466
63,SlimUncommonDevilfish,foil,fotr,fotl_warning_box,,1621631173
64,RichEllipticalArrowworm,foil,fotr,fotl_half,,1621631189
65,WanCautiousBullfrog,foil,fotr,fotr_half,,1621631225
66,UnlawfulHideousAfricancivet,foil,fotr,middle,,1621636626
67,NeedyArcticChevrotain,foil,,,,1621636808
68,WholeGoodnaturedAmethystsunbird,foil,fotr,fotl_half,,1621637345
69,CarelessVigilantEkaltadeta,foil,fotl,fotl_half,,1621639863
70,SpiffyPerkyHarborporpoise,foil,fotl,middle,,1621640398
71,AmazingSilverFirecrest,foil,,,,1621642234
72,ThankfulFaintBlacklemur,foil,fotr,fotl_half,,1621644506
73,GlumNegativeFruitbat,foil,fotr,fotr_half,,1621644664
74,GlumNegativeFruitbat,foil,fotr,fotr_half,,1621644664
75,UnhealthyUnfinishedDrongo,foil,fotl,fotr_warning_box,,1621644715
76,CapitalPalatableHuia,foil,fotl,fotl_half,,1621644959
77,AcceptableArtisticCutworm,foil,fotl,middle,,1621646981
78,LastWaryAmericancurl,foil,fotl,middle,,1621648041
79,SilkyFemaleDeviltasmanian,foil,fotl,fotr_half,,1621648314
80,PepperyHospitableJenny,foil,fotl,fotr_half,,1621648480
81,FearlessRectangularGenet,foil,fotr,middle,,1621648622
82,BrilliantJubilantKoi,foil,fotl,fotl_half,,1621648945
83,ElaborateInsignificantAngelwingmussel,foil,fotr,fotr_half,,1621648968
84,GracefulLavishGypsymoth,foil,fotr,fotl_warning_box,,1621649274
85,TenderHospitableHart,foil,fotr,fotl_half,,1621649280
86,PowerlessFlamboyantFirefly,foil,fotl,middle,,1621649336
87,SinfulKeyHartebeest,foil,fotr,middle,,1621649409
88,SingleThreadbareAfricanrockpython,foil,fotl,fotr_half,,1621649629
89,PlushElegantIriomotecat,foil,fotr,fotl_half,,1621652465
90,ImpureLegitimateBettong,foil,fotr,fotl_half,,1621652713
91,FearfulUnluckyBettong,foil,fotr,fotl_warning_box,,1621654241
92,ArtisticImmenseBream,foil,fotr,fotl_half,,1621654364
93,FantasticGroundedAyeaye,foil,fotl,fotr_half,,1621654852
94,TediousFewConey,foil,fotl,fotr_half,,1621655076
95,ClearSkinnyBirdofparadise,foil,fotr,fotr_half,,1621656526
96,ClearSkinnyBirdofparadise,foil,fotr,fotr_half,,1621656527
97,ClearSkinnyBirdofparadise,foil,fotr,fotr_half,,1621656528
98,UntidyPointedCoqui,foil,fotl,middle,,1621656741
99,FatalCalmDeermouse,foil,,,,1621657401
0,MediumArcticIsabellinewheatear,foil,,,,1621657757
1,EvilSnivelingKid,foil,fotr,fotl_half,,1621659450
2,PoshSkeletalArachnid,foil,fotr,fotl_half,,1621659571
3,RemorsefulDistantDegu,foil,fotl,fotr_half,,1621659741
4,GoodFreeBoubou,foil,fotr,fotr_half,,1621659847
5,FreshFaithfulJackrabbit,foil,fotr,middle,,1621659917
6,UnrealisticSelfreliantLeafwing,foil,fotl,fotr_half,,1621659932
7,BareBruisedArcticwolf,foil,fotr,fotl_warning_box,,1621660100
8,WhirlwindPracticalJunco,foil,fotr,fotl_warning_box,,1621660502
9,CheerfulDefiniteDragonfly,foil,fotr,fotr_warning_box,,1621660533
10,SilentHalfGosling,foil,fotl,middle,,1621660595
11,NauticalHollowAchillestang,foil,fotr,middle,,1621660850
12,BigRecklessBluejay,foil,fotl,fotr_warning_box,,1621661054
13,SparseScholarlyDobermanpinscher,foil,fotr,middle,,1621661061
14,RecklessTediousGuillemot,foil,fotr,fotl_half,,1621661292
15,MessySnappyArmyworm,foil,fotl,fotr_half,,1621661574
16,MessySnappyArmyworm,foil,fotl,fotr_half,,1621661574
17,GlumMeanConch,foil,neither,,,1621662171
18,CornyNaughtyGoral,foil,fotl,fotr_half,,1621662345
19,IlliterateLimpingHoneybadger,foil,neither,,,1621662464
20,SpanishWholeAsianelephant,foil,fotr,fotr_half,,1621664946
21,UnfinishedAggravatingAracari,foil,fotr,middle,,1621665607
22,ShockedHonoredDevilfish,foil,neither,,,1621667510
23,TalkativeRevolvingAardwolf,foil,fotl,fotr_half,,1621673254
24,CaringJoyousChinchilla,foil,fotr,fotl_half,,1621673961
25,NeglectedPossibleChanticleer,foil,fotr,fotr_warning_box,,1621675496
26,ImpishLiquidKinglet,foil,fotl,fotr_warning_box,,1621675527
27,PoshIllinformedDogwoodclubgall,foil,fotr,fotl_warning_box,,1621678103
28,PoshIllinformedDogwoodclubgall,foil,fotr,fotl_warning_box,,1621678104
29,PoshIllinformedDogwoodclubgall,foil,fotr,fotl_warning_box,,1621678105
30,FirstSparseBighorn,foil,fotl,middle,,1621678972
31,KindlyPaltryAquaticleech,foil,fotl,fotl_warning_box,,1621679693
32,KindlyPaltryAquaticleech,foil,fotl,fotl_warning_box,,1621679694
33,GrippingFormalIchneumonfly,foil,fotr,fotl_half,,1621680110
34,MintyDismalBarnowl,foil,neither,,,1621682143
35,ObedientPalatableBlackmamba,foil,fotl,fotl_half,,1621682316
36,VioletCautiousFinwhale,foil,fotl,fotr_half,,1621682500
37,OffensiveNaiveCrow,foil,fotr,fotl_warning_box,,1621682601
38,PalatableSandyAustralianshelduck,foil,fotr,fotl_half,,1621682653
39,SatisfiedGeneralCollie,foil,fotr,fotl_half,,1621682785
40,GrayLikelyArrowworm,foil,fotr,middle,,1621682910
41,UnsungUnfoldedEkaltadeta,foil,fotl,fotr_half,,1621683044
42,SnarlingAltruisticFennecfox,foil,fotl,middle,,1621683197
43,SereneBlandFlounder,foil,fotl,fotr_warning_box,,1621685058
44,FatherlyPepperyIrishterrier,foil,fotl,fotl_half,,1621686431
45,InexperiencedFlusteredCormorant,foil,fotr,fotr_warning_box,,1621688781
46,InexperiencedFlusteredCormorant,foil,fotr,fotr_warning_box,,1621688782
47,InexperiencedFlusteredCormorant,foil,fotr,fotr_warning_box,,1621688784
48,ContentFrankAdamsstaghornedbeetle,foil,fotl,fotr_warning_box,,1621698684
49,AdorableAnxiousAdeliepenguin,foil,neither,middle,,1621700051
50,CompetentElegantDungbeetle,foil,fotr,middle,,1621700868
51,YawningEntireAmericancurl,foil,fotr,fotl_half,,1621701021
52,AshamedBrightHorseshoecrab,foil,fotr,fotl_half,,1621701154
53,PinkNastyGhostshrimp,foil,fotl,middle,,1621701339
54,CreepyGrandioseFlamingo,foil,fotl,middle,,1621702192
55,JoyfulTenseIberianlynx,foil,fotl,fotr_warning_box,,1621702413
56,FailingAdvancedBordercollie,foil,fotl,middle,,1621702688
57,SmoggyEmbarrassedBrant,foil,fotr,fotr_half,,1621702895
58,BlindNecessaryIndianpalmsquirrel,foil,fotl,middle,,1621704976
59,GrandGrimyAxolotl,foil,fotl,fotl_warning_box,,1621708218
60,CompassionateCaringAmurminnow,foil,fotl,fotr_half,,1621709896
61,UnrealisticWiltedAfghanhound,foil,fotl,fotr_half,,1621710969
62,SatisfiedAlarmingDromaeosaur,foil,fotl,middle,,1621711207
63,AbandonedMinorBuffalo,foil,neither,middle,,1621711383
64,EsteemedBlackandwhiteChrysomelid,foil,fotr,fotl_half,,1621714553
65,ClearHalfIcelandichorse,foil,fotl,middle,,1621714863
66,QuarrelsomeJoyousGrackle,foil,fotl,middle,,1621715237
67,SecondaryOddHartebeest,foil,fotl,middle,,1621715544
68,AllElderlyGilamonster,foil,fotl,middle,,1621718675
69,ParallelFoolishAmericanmarten,foil,fotr,middle,,1621719041
70,FancyRegalFawn,foil,fotr,middle,,1621724008
71,RequiredInsidiousHogget,foil,fotl,fotl_warning_box,,1621732213
72,GlaringMeekAnkole,foil,fotr,middle,,1621732470
73,InfatuatedCharmingAntarcticgiantpetrel,foil,fotr,fotl_warning_box,,1621732665
74,UnfitLameBrahmanbull,foil,fotl,middle,,1621732969
75,AcceptableArtisticCutworm,foil,fotl,fotr_half,,1621733209
76,WhirlwindImpureBarasinga,foil,fotr,middle,,1621733942
77,SelfishGleamingBullmastiff,foil,fotl,middle,,1621734305
78,AncientDigitalKoalabear,foil,neither,middle,,1621734648
79,UniqueBewitchedIndusriverdolphin,foil,fotl,middle,,1621737768
80,GracefulNecessaryGodwit,foil,neither,middle,,1621739156
81,GracefulNecessaryGodwit,foil,neither,middle,,1621739157
82,GracefulNecessaryGodwit,foil,neither,middle,,1621739158
83,MeaslyLivelyBluebottle,foil,fotr,middle,,1621739341
84,ZigzagObeseFlyinglemur,foil,fotr,middle,,1621739549
85,AlarmedDescriptiveGalapagosalbatross,foil,fotr,middle,,1621746083
86,FrenchGrayHound,foil,fotl,middle,,1621746273
87,RareEnviousGlobefish,foil,fotr,middle,,1621746429
88,HandsomeEvilGoldfinch,foil,,,,1621746605
89,ImmaterialUniformAsiantrumpetfish,foil,fotl,middle,,1621749152
90,ReadyWateryIndianhare,foil,fotr,fotl_half,,1621749624
91,HappygoluckyHollowBordercollie,foil,neither,middle,,1621751371
92,WellwornIllegalDiplodocus,foil,fotr,fotl_warning_box,,1621753790
93,ForthrightRewardingIridescentshark,foil,fotr,fotl_half,,1621754755
94,OrdinaryInbornAffenpinscher,foil,fotr,fotl_half,,1621754896
95,NegativeSlimKittiwake,foil,fotr,fotl_half,,1621755055
96,ReadyNeedyDormouse,foil,fotl,fotl_half,,1621755204
97,ApprehensiveComplicatedAuklet,foil,fotl,fotl_half,,1621755337
98,WeeklyEagerBufflehead,foil,fotr,fotl_warning_box,,1621762610
99,NegativeScientificFrogmouth,foil,neither,,,1621763167
0,NegativeScientificFrogmouth,foil,neither,,,1621763168
1,LikelyBrownIndianelephant,foil,fotr,fotl_half,,1621766081
