,gfycat_gfy_id,tournament_id,weapon,gender,fotl_name,fotr_name,left_score,right_score,touch,download_url
0,BitterNiceDutchshepherddog,stpetersburgfoil2019,foil,male,Andre Sanita,Klod Yunes,6,12,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/BitterNiceDutchshepherddog.mp4
0,VapidMaleEasternnewt,stpetersburgfoil2019,foil,male,Race Imboden,Pierre Loisel,12,3,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/VapidMaleEasternnewt.mp4
0,UglyFewDeinonychus,kazanfoil2020,foil,female,Martina Sinigalia,Sabrina Massialas,5,14,double,https://clips.fencingdatabase.com/kazanfoil2020/UglyFewDeinonychus.mp4
0,LiquidSinfulAlaskajingle,katowicefoil2019,foil,female,Elisa Di   Francisca,Inna Deriglazova,9,12,left,https://clips.fencingdatabase.com/katowicefoil2019/LiquidSinfulAlaskajingle.mp4
0,DemandingAffectionateBee,qatarfoil2021,foil,,Adelina Zagidullina,Kano Minami,9,5,left,https://clips.fencingdatabase.com/qatarfoil2021/DemandingAffectionateBee.mp4
0,ShallowIcyBlackbear,anaheimfoil2018,foil,,Adelina Zagidullina,Martyna Jelinska,6,4,left,https://clips.fencingdatabase.com/anaheimfoil2018/ShallowIcyBlackbear.mp4
0,ShallowIcyBlackbear,anaheimfoil2018,foil,,Adelina Zagidullina,Martyna Jelinska,6,4,left,https://clips.fencingdatabase.com/anaheimfoil2018/ShallowIcyBlackbear.mp4
0,SkeletalOilyEwe,turinfoil2020,foil,,Alexander Choupenitch,Gerek Meinhardt,5,4,left,https://clips.fencingdatabase.com/turinfoil2020/SkeletalOilyEwe.mp4
0,HappyGiantEasternnewt,stpetersburgfoil2019,foil,male,Andrea Cassara,Alexander Choupenitch,14,13,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/HappyGiantEasternnewt.mp4
0,ZestyAncientCurassow,anaheimfoil2018,foil,,Jeremy Cadot,Benjamin Kleibrink,1,3,right,https://clips.fencingdatabase.com/anaheimfoil2018/ZestyAncientCurassow.mp4
0,SmallDearestDutchshepherddog,qatarfoil2021,foil,,Kristina Samsonova,Kreiss Fanni,7,6,right,https://clips.fencingdatabase.com/qatarfoil2021/SmallDearestDutchshepherddog.mp4
0,AlarmingDelightfulEmperorshrimp,anaheimfoil2018,foil,,Valentina De   Costanzo,Claudia Borella,5,11,right,https://clips.fencingdatabase.com/anaheimfoil2018/AlarmingDelightfulEmperorshrimp.mp4
0,EagerQuestionableFossa,katowicefoil2019,foil,female,Arianna Errigo,Leyla Pirieva,5,1,right,https://clips.fencingdatabase.com/katowicefoil2019/EagerQuestionableFossa.mp4
0,DampSaltyCod,anaheimfoil2018,foil,,Martino Minuto,Julien Mertine,3,2,left,https://clips.fencingdatabase.com/anaheimfoil2018/DampSaltyCod.mp4
0,KindKlutzyDromedary,stpetersburgfoil2019,foil,male,Miyake Ryo,Heo Jun,6,4,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/KindKlutzyDromedary.mp4
0,GreenDependentGnatcatcher,stpetersburgfoil2019,foil,male,Andrea Cassara,Alexander Massialas,3,6,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/GreenDependentGnatcatcher.mp4
0,DeliriousMemorableAmericancrayfish,anaheimfoil2018,foil,,Pauline Ranvier,Claudia Borella,3,2,right,https://clips.fencingdatabase.com/anaheimfoil2018/DeliriousMemorableAmericancrayfish.mp4
0,ImpracticalRemoteEmperorshrimp,stpetersburgfoil2019,foil,male,Ito Takuma,Heo Jun,12,11,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/ImpracticalRemoteEmperorshrimp.mp4
0,GratefulUnpleasantEasternnewt,stpetersburgfoil2019,foil,male,Pedro Marostega,Leszek Rajski,5,7,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/GratefulUnpleasantEasternnewt.mp4
0,LegitimateGlaringIbex,qatarfoil2021,foil,,Oh Hye Mi,Adelina Zagidullina,10,13,right,https://clips.fencingdatabase.com/qatarfoil2021/LegitimateGlaringIbex.mp4
0,OrderlyImaginativeAsiaticmouflon,katowicefoil2019,foil,female,Jessica Zi Jia Guo,Tsuji Sumire,4,3,right,https://clips.fencingdatabase.com/katowicefoil2019/OrderlyImaginativeAsiaticmouflon.mp4
0,DeliciousDaringAfricangoldencat,qatarfoil2021,foil,,Alex Tofalides,Andrzej Rzadkowski,6,5,left,https://clips.fencingdatabase.com/qatarfoil2021/DeliciousDaringAfricangoldencat.mp4
0,WealthyHeavenlyAnura,qatarfoil2021,foil,,Beatrice Monaco,Jacqueline Dubrovich,6,1,left,https://clips.fencingdatabase.com/qatarfoil2021/WealthyHeavenlyAnura.mp4
0,NeedyFrigidAmethystgemclam,qatarfoil2021,foil,,Lee Kiefer,Mariaeleni Chaldaiou,1,0,left,https://clips.fencingdatabase.com/qatarfoil2021/NeedyFrigidAmethystgemclam.mp4
0,DapperSentimentalIraniangroundjay,qatarfoil2021,foil,,Anne Sauer,Azuma Sera,3,3,left,https://clips.fencingdatabase.com/qatarfoil2021/DapperSentimentalIraniangroundjay.mp4
0,HeavyUnfitBedlingtonterrier,qatarfoil2021,foil,,Szemes Gergo,Leszek Rajski,9,15,right,https://clips.fencingdatabase.com/qatarfoil2021/HeavyUnfitBedlingtonterrier.mp4
0,MeaslyLivelyBluebottle,kazanfoil2020,foil,female,Eleanor Harvey,Marta Lyczbinska,2,2,right,https://clips.fencingdatabase.com/kazanfoil2020/MeaslyLivelyBluebottle.mp4
0,WelldocumentedSociableDowitcher,stpetersburgfoil2019,foil,male,Alexander Choupenitch,Leszek Rajski,1,1,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/WelldocumentedSociableDowitcher.mp4
0,ComposedNippyCornsnake,katowicefoil2019,foil,female,Anastasiia Ivanova,Inna Deriglazova,1,8,double,https://clips.fencingdatabase.com/katowicefoil2019/ComposedNippyCornsnake.mp4
0,ThornyThickJellyfish,stpetersburgfoil2019,foil,male,Andrea Cassara,Lorenzo Nista,6,3,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/ThornyThickJellyfish.mp4
0,ThornyThickJellyfish,stpetersburgfoil2019,foil,male,Andrea Cassara,Lorenzo Nista,6,3,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/ThornyThickJellyfish.mp4
0,NextEqualAphid,qatarfoil2021,foil,,Sylvie Binder,Ysaora Thibus,3,1,right,https://clips.fencingdatabase.com/qatarfoil2021/NextEqualAphid.mp4
0,UnlawfulRepentantIceblueredtopzebra,anaheimfoil2018,foil,,Iman Blow,Anita Blaze,10,10,right,https://clips.fencingdatabase.com/anaheimfoil2018/UnlawfulRepentantIceblueredtopzebra.mp4
0,LegitimateParallelHarborporpoise,stpetersburgfoil2019,foil,male,Erwann Le   Pechoux,Alexey Cheremisinov,10,6,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/LegitimateParallelHarborporpoise.mp4
0,HandmadeDearestDugong,anaheimfoil2019,foil,,Enzo Lefort,Alessio Foconi,5,8,left,https://clips.fencingdatabase.com/anaheimfoil2019/HandmadeDearestDugong.mp4
0,GoldenFearfulGoosefish,qatarfoil2021,foil,,Marta Martyanova,Chen Qingyuan,12,14,left,https://clips.fencingdatabase.com/qatarfoil2021/GoldenFearfulGoosefish.mp4
0,FirstBrokenHarpyeagle,anaheimfoil2018,foil,,Eleanor Harvey,Nishioka Shiho,5,3,left,https://clips.fencingdatabase.com/anaheimfoil2018/FirstBrokenHarpyeagle.mp4
0,CourteousFrenchBunting,turinfoil2020,foil,,Ka Fung Lee,Kamal Minott,3,5,left,https://clips.fencingdatabase.com/turinfoil2020/CourteousFrenchBunting.mp4
0,CourteousFrenchBunting,turinfoil2020,foil,,Ka Fung Lee,Kamal Minott,3,5,left,https://clips.fencingdatabase.com/turinfoil2020/CourteousFrenchBunting.mp4
0,GloomyHopefulEstuarinecrocodile,anaheimfoil2018,foil,,Lorenzo Nista,Damiano Rosatelli,10,12,right,https://clips.fencingdatabase.com/anaheimfoil2018/GloomyHopefulEstuarinecrocodile.mp4
0,FlickeringAcademicIndianrockpython,qatarfoil2021,foil,,Race Imboden,Alex Cai,4,3,right,https://clips.fencingdatabase.com/qatarfoil2021/FlickeringAcademicIndianrockpython.mp4
0,RepulsivePossibleAfricanaugurbuzzard,stpetersburgfoil2019,foil,male,Daniele Garozzo,Iskander Akhmetov,8,6,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/RepulsivePossibleAfricanaugurbuzzard.mp4
0,CavernousThoroughAdamsstaghornedbeetle,stpetersburgfoil2019,foil,male,Maor Hatoel,Petar Files,1,2,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/CavernousThoroughAdamsstaghornedbeetle.mp4
0,BlackandwhiteShadyHerring,qatarfoil2021,foil,,Eleanor Harvey,Alice Volpi,4,1,left,https://clips.fencingdatabase.com/qatarfoil2021/BlackandwhiteShadyHerring.mp4
0,BlackandwhiteShadyHerring,qatarfoil2021,foil,,Eleanor Harvey,Alice Volpi,4,1,left,https://clips.fencingdatabase.com/qatarfoil2021/BlackandwhiteShadyHerring.mp4
0,CautiousFlippantCommabutterfly,anaheimfoil2018,foil,,Ines Boubakri,Anita Blaze,12,13,right,https://clips.fencingdatabase.com/anaheimfoil2018/CautiousFlippantCommabutterfly.mp4
0,FatFamiliarAngwantibo,qatarfoil2021,foil,,Race Imboden,Pierre Loisel,8,6,right,https://clips.fencingdatabase.com/qatarfoil2021/FatFamiliarAngwantibo.mp4
0,SkinnyRawLeopardseal,qatarfoil2021,foil,,Lee Kiefer,Zander Rhodes,5,3,left,https://clips.fencingdatabase.com/qatarfoil2021/SkinnyRawLeopardseal.mp4
0,BlissfulDisgustingAnhinga,stpetersburgfoil2019,foil,male,Erwann Le   Pechoux,Daniele Garozzo,13,5,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/BlissfulDisgustingAnhinga.mp4
0,BlissfulDisgustingAnhinga,stpetersburgfoil2019,foil,male,Erwann Le   Pechoux,Daniele Garozzo,13,5,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/BlissfulDisgustingAnhinga.mp4
0,BlissfulDisgustingAnhinga,stpetersburgfoil2019,foil,male,Erwann Le   Pechoux,Daniele Garozzo,13,5,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/BlissfulDisgustingAnhinga.mp4
0,GlumPassionateGuillemot,stpetersburgfoil2019,foil,male,Awaji Suguru,Adam Mathieu,4,6,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/GlumPassionateGuillemot.mp4
0,GlumPassionateGuillemot,stpetersburgfoil2019,foil,male,Awaji Suguru,Adam Mathieu,4,6,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/GlumPassionateGuillemot.mp4
0,CreativeElaborateDavidstiger,qatarfoil2021,foil,,Alice Volpi,Anita Blaze,3,3,left,https://clips.fencingdatabase.com/qatarfoil2021/CreativeElaborateDavidstiger.mp4
0,UnfoldedTastyGalapagossealion,qatarfoil2021,foil,,Guilherme Toldo,Tyvan Bibard,1,1,right,https://clips.fencingdatabase.com/qatarfoil2021/UnfoldedTastyGalapagossealion.mp4
0,LikelyPettyAsianpiedstarling,anaheimfoil2018,foil,,Nam Hyunhee,Ester Schreiber,7,4,left,https://clips.fencingdatabase.com/anaheimfoil2018/LikelyPettyAsianpiedstarling.mp4
0,CleverImperfectHalicore,stpetersburgfoil2019,foil,male,Maor Hatoel,Enzo Lefort,6,6,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/CleverImperfectHalicore.mp4
0,CleverImperfectHalicore,stpetersburgfoil2019,foil,male,Maor Hatoel,Enzo Lefort,6,6,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/CleverImperfectHalicore.mp4
0,JointQualifiedAfricanharrierhawk,anaheimfoil2018,foil,,Alaaeldin Abouelkassem,Nicholas Choi,3,10,left,https://clips.fencingdatabase.com/anaheimfoil2018/JointQualifiedAfricanharrierhawk.mp4
0,IncomparableSpeedyDobermanpinscher,turinfoil2020,foil,,Alice Volpi,Iman Blow,13,12,left,https://clips.fencingdatabase.com/turinfoil2020/IncomparableSpeedyDobermanpinscher.mp4
0,PleasingUntidyAmericanbobtail,qatarfoil2021,foil,,Alex Tofalides,Andrzej Rzadkowski,1,0,left,https://clips.fencingdatabase.com/qatarfoil2021/PleasingUntidyAmericanbobtail.mp4
0,SourAdoredArabianhorse,anaheimfoil2018,foil,,Erwann Le   Pechoux,Nicholas Choi,3,14,right,https://clips.fencingdatabase.com/anaheimfoil2018/SourAdoredArabianhorse.mp4
0,SourSlightFowl,stpetersburgfoil2019,foil,male,Jeremy Cadot,Alessio Foconi,6,9,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/SourSlightFowl.mp4
0,SourSlightFowl,stpetersburgfoil2019,foil,male,Jeremy Cadot,Alessio Foconi,6,9,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/SourSlightFowl.mp4
0,FilthyScalyDogwoodclubgall,kazanfoil2020,foil,female,Solene Butruille,Pauline Ranvier,3,2,left,https://clips.fencingdatabase.com/kazanfoil2020/FilthyScalyDogwoodclubgall.mp4
0,ShortTidyFulmar,qatarfoil2021,foil,,Hanna Lyczbinska,Pauline Ranvier,6,6,left,https://clips.fencingdatabase.com/qatarfoil2021/ShortTidyFulmar.mp4
0,VillainousSarcasticCricket,turinfoil2020,foil,,Arianna Errigo,Azuma Rio,11,8,right,https://clips.fencingdatabase.com/turinfoil2020/VillainousSarcasticCricket.mp4
0,SimpleReasonableHerring,stpetersburgfoil2019,foil,male,Vincent Simon,Martino Minuto,4,2,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/SimpleReasonableHerring.mp4
0,WeeklyWebbedChimneyswift,kazanfoil2020,foil,female,Valentina De   Costanzo,Nicole Ross,11,10,left,https://clips.fencingdatabase.com/kazanfoil2020/WeeklyWebbedChimneyswift.mp4
0,MilkyRelievedBarasinga,stpetersburgfoil2019,foil,male,Benjamin Kleibrink,Timur Safin,1,0,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/MilkyRelievedBarasinga.mp4
0,EarlyFreshFurseal,kazanfoil2020,foil,female,Saskia Loretta Van   Erven   Garcia,Carolina Oliveira,13,7,double,https://clips.fencingdatabase.com/kazanfoil2020/EarlyFreshFurseal.mp4
0,TastyEvilFlyingsquirrel,turinfoil2020,foil,,Ysaora Thibus,Inna Deriglazova,13,8,double,https://clips.fencingdatabase.com/turinfoil2020/TastyEvilFlyingsquirrel.mp4
0,PettySlowGermanshorthairedpointer,anaheimfoil2018,foil,,Kikuchi Komaki,Nam Hyunhee,14,13,right,https://clips.fencingdatabase.com/anaheimfoil2018/PettySlowGermanshorthairedpointer.mp4
0,HorribleUnitedAnaconda,anaheimfoil2018,foil,,Mori Chihiro,Erica Cipressa,3,3,left,https://clips.fencingdatabase.com/anaheimfoil2018/HorribleUnitedAnaconda.mp4
0,AcclaimedAchingHydra,stpetersburgfoil2019,foil,male,Ueno Yuto,Dmitry Trofimov,8,5,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/AcclaimedAchingHydra.mp4
0,ElectricSecondaryBedlingtonterrier,kazanfoil2020,foil,female,Erica Cipressa,Nicole Ross,2,3,left,https://clips.fencingdatabase.com/kazanfoil2020/ElectricSecondaryBedlingtonterrier.mp4
0,BlackSecondDodo,turinfoil2020,foil,,Ysaora Thibus,Lee Kiefer,6,3,left,https://clips.fencingdatabase.com/turinfoil2020/BlackSecondDodo.mp4
0,ConventionalLiquidBee,turinfoil2020,foil,,Race Imboden,Gerek Meinhardt,3,6,double,https://clips.fencingdatabase.com/turinfoil2020/ConventionalLiquidBee.mp4
0,ChubbySnivelingDuckbillcat,katowicefoil2019,foil,female,Leonie Ebert,Svetlana Tripapina,1,2,right,https://clips.fencingdatabase.com/katowicefoil2019/ChubbySnivelingDuckbillcat.mp4
0,SerpentineRealisticAdouri,anaheimfoil2018,foil,,Pauline Ranvier,Claudia Borella,11,9,right,https://clips.fencingdatabase.com/anaheimfoil2018/SerpentineRealisticAdouri.mp4
0,MemorablePowerlessAnemone,qatarfoil2021,foil,,Ysaora Thibus,Inna Deriglazova,4,11,right,https://clips.fencingdatabase.com/qatarfoil2021/MemorablePowerlessAnemone.mp4
0,MammothViciousDogwoodclubgall,stpetersburgfoil2019,foil,male,Alexey Cheremisinov,Giorgio Avola,4,5,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/MammothViciousDogwoodclubgall.mp4
0,ZigzagUnitedAfricanharrierhawk,anaheimfoil2018,foil,,Alexandre Sido,Kenji Bravo,8,11,left,https://clips.fencingdatabase.com/anaheimfoil2018/ZigzagUnitedAfricanharrierhawk.mp4
0,DampEllipticalCoypu,turinfoil2020,foil,,Ysaora Thibus,Inna Deriglazova,3,1,double,https://clips.fencingdatabase.com/turinfoil2020/DampEllipticalCoypu.mp4
0,DampEllipticalCoypu,turinfoil2020,foil,,Ysaora Thibus,Inna Deriglazova,3,1,double,https://clips.fencingdatabase.com/turinfoil2020/DampEllipticalCoypu.mp4
0,DampEllipticalCoypu,turinfoil2020,foil,,Ysaora Thibus,Inna Deriglazova,3,1,double,https://clips.fencingdatabase.com/turinfoil2020/DampEllipticalCoypu.mp4
0,AdventurousCommonBat,anaheimfoil2019,foil,,Guillaume Bianchi,Saito Toshiya,4,3,left,https://clips.fencingdatabase.com/anaheimfoil2019/AdventurousCommonBat.mp4
0,BarrenPessimisticAardwolf,katowicefoil2019,foil,female,Jacqueline Dubrovich,Martina Batini,2,1,left,https://clips.fencingdatabase.com/katowicefoil2019/BarrenPessimisticAardwolf.mp4
0,PlushParchedAnemone,katowicefoil2019,foil,female,Nam Hyunhee,Pauline Ranvier,0,1,right,https://clips.fencingdatabase.com/katowicefoil2019/PlushParchedAnemone.mp4
0,AnimatedFreeIbis,anaheimfoil2018,foil,,Adelya Abdrakhmanova,Maria Marino,9,10,left,https://clips.fencingdatabase.com/anaheimfoil2018/AnimatedFreeIbis.mp4
0,CavernousImpressionableFieldmouse,stpetersburgfoil2019,foil,male,Chun Yin Ryan Choi,Timur Safin,8,11,right,https://clips.fencingdatabase.com/stpetersburgfoil2019/CavernousImpressionableFieldmouse.mp4
0,EnergeticSecondaryIggypops,stpetersburgfoil2019,foil,male,Philip Shin,Alessio Foconi,1,1,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/EnergeticSecondaryIggypops.mp4
0,TemptingScratchyFlee,qatarfoil2021,foil,,Lee Kiefer,Zander Rhodes,0,1,right,https://clips.fencingdatabase.com/qatarfoil2021/TemptingScratchyFlee.mp4
0,BreakableCoordinatedJaguarundi,qatarfoil2021,foil,,Erica Cipressa,Shi Yue,9,5,left,https://clips.fencingdatabase.com/qatarfoil2021/BreakableCoordinatedJaguarundi.mp4
0,EsteemedJitteryGarpike,anaheimfoil2019,foil,,Guillaume Bianchi,Alexander Choupenitch,12,14,left,https://clips.fencingdatabase.com/anaheimfoil2019/EsteemedJitteryGarpike.mp4
0,RashHatefulDiplodocus,kazanfoil2020,foil,female,Maria Ludmila Terni,Wu Peilin,6,15,right,https://clips.fencingdatabase.com/kazanfoil2020/RashHatefulDiplodocus.mp4
0,ShinyRequiredBlacknorwegianelkhound,anaheimfoil2018,foil,,Marta Hausman,Svetlana Tripapina,3,4,right,https://clips.fencingdatabase.com/anaheimfoil2018/ShinyRequiredBlacknorwegianelkhound.mp4
0,BeneficialPlasticLacewing,qatarfoil2021,foil,,Zakhar Kozlov,Lee Kwanghyun,8,8,left,https://clips.fencingdatabase.com/qatarfoil2021/BeneficialPlasticLacewing.mp4
0,CompetentAmpleKouprey,anaheimfoil2018,foil,,Miyake Ryo,Nemeth Andras,12,14,left,https://clips.fencingdatabase.com/anaheimfoil2018/CompetentAmpleKouprey.mp4
0,PalatablePowerfulDrake,qatarfoil2021,foil,,Morgane Patru,Tsuji Sumire,3,1,left,https://clips.fencingdatabase.com/qatarfoil2021/PalatablePowerfulDrake.mp4
0,OrderlyDeafeningApisdorsatalaboriosa,katowicefoil2019,foil,female,Eleanor Harvey,Valentina De   Costanzo,5,13,double,https://clips.fencingdatabase.com/katowicefoil2019/OrderlyDeafeningApisdorsatalaboriosa.mp4
0,AggressiveBleakFugu,qatarfoil2021,foil,,Constance Catarzi,Larisa Korobeynikova,8,12,right,https://clips.fencingdatabase.com/qatarfoil2021/AggressiveBleakFugu.mp4
0,RightOfficialGermanspaniel,qatarfoil2021,foil,,Race Imboden,Pierre Loisel,4,4,left,https://clips.fencingdatabase.com/qatarfoil2021/RightOfficialGermanspaniel.mp4
0,LeftActiveHake,stpetersburgfoil2019,foil,male,Geoffrey Tourette,Saito Toshiya,3,6,double,https://clips.fencingdatabase.com/stpetersburgfoil2019/LeftActiveHake.mp4
0,SadWholeAltiplanochinchillamouse,katowicefoil2019,foil,female,Jessica Zi Jia Guo,Tsuji Sumire,12,8,double,https://clips.fencingdatabase.com/katowicefoil2019/SadWholeAltiplanochinchillamouse.mp4
0,RedEachArgusfish,qatarfoil2021,foil,,Anne Sauer,Azuma Sera,9,13,left,https://clips.fencingdatabase.com/qatarfoil2021/RedEachArgusfish.mp4
0,SlipperyReadyBlackfish,anaheimfoil2018,foil,,Hong Seo In,Ysaora Thibus,11,10,left,https://clips.fencingdatabase.com/anaheimfoil2018/SlipperyReadyBlackfish.mp4
0,ElderlyForcefulGerenuk,kazanfoil2020,foil,female,Mohamed Aida,Maria Marino,4,6,double,https://clips.fencingdatabase.com/kazanfoil2020/ElderlyForcefulGerenuk.mp4
0,ExcellentDazzlingFinwhale,stpetersburgfoil2019,foil,male,Erwann Le   Pechoux,Alessio Foconi,5,6,left,https://clips.fencingdatabase.com/stpetersburgfoil2019/ExcellentDazzlingFinwhale.mp4
0,CapitalAdeptAuk,anaheimfoil2018,foil,,Race Imboden,Andrea Cassara,13,6,right,https://clips.fencingdatabase.com/anaheimfoil2018/CapitalAdeptAuk.mp4
0,CapitalAdeptAuk,anaheimfoil2018,foil,,Race Imboden,Andrea Cassara,13,6,right,https://clips.fencingdatabase.com/anaheimfoil2018/CapitalAdeptAuk.mp4
0,SaltyRealFairyfly,katowicefoil2019,foil,female,Julia Walczyk - Klimaszyk,Martina Batini,7,7,left,https://clips.fencingdatabase.com/katowicefoil2019/SaltyRealFairyfly.mp4
0,SaltyRealFairyfly,katowicefoil2019,foil,female,Julia Walczyk - Klimaszyk,Martina Batini,7,7,left,https://clips.fencingdatabase.com/katowicefoil2019/SaltyRealFairyfly.mp4
0,BruisedQuickAnaconda,qatarfoil2021,foil,,Grigoriy Semenyuk,Gerek Meinhardt,7,0,left,https://clips.fencingdatabase.com/qatarfoil2021/BruisedQuickAnaconda.mp4
0,PopularIlliterateHawk,qatarfoil2021,foil,,May Tieu,Anita Blaze,3,14,right,https://clips.fencingdatabase.com/qatarfoil2021/PopularIlliterateHawk.mp4
0,TimelyImpoliteAfghanhound,kazanfoil2020,foil,female,Elisa Di   Francisca,Shi Yue,7,7,right,https://clips.fencingdatabase.com/kazanfoil2020/TimelyImpoliteAfghanhound.mp4
0,IllegalUnknownAfricangroundhornbill,anaheimfoil2018,foil,,Alaaeldin Abouelkassem,Alexander Choupenitch,3,0,left,https://clips.fencingdatabase.com/anaheimfoil2018/IllegalUnknownAfricangroundhornbill.mp4
0,CornyNaiveBactrian,anaheimfoil2018,foil,,Jeremy Cadot,Shikine Takahiro,8,10,left,https://clips.fencingdatabase.com/anaheimfoil2018/CornyNaiveBactrian.mp4
0,ImpurePessimisticCirriped,qatarfoil2021,foil,,Tyvan Bibard,Alessio Foconi,2,2,left,https://clips.fencingdatabase.com/qatarfoil2021/ImpurePessimisticCirriped.mp4
0,KlutzyPracticalFantail,kazanfoil2020,foil,female,Erica Cipressa,Nicole Ross,12,13,double,https://clips.fencingdatabase.com/kazanfoil2020/KlutzyPracticalFantail.mp4
0,BareDismalAmericancreamdraft,kazanfoil2020,foil,female,Bella Kulaeva,Hsin Cheng,12,13,double,https://clips.fencingdatabase.com/kazanfoil2020/BareDismalAmericancreamdraft.mp4
0,ShockedHonoredDevilfish,anaheimfoil2018,foil,,Daniele Garozzo,Damiano Rosatelli,11,15,right,https://clips.fencingdatabase.com/anaheimfoil2018/ShockedHonoredDevilfish.mp4
0,QuarrelsomeLividArmednylonshrimp,katowicefoil2019,foil,female,Anastasiia Ivanova,Inna Deriglazova,3,11,right,https://clips.fencingdatabase.com/katowicefoil2019/QuarrelsomeLividArmednylonshrimp.mp4
